image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,skip_singleton_bounds,enable_split_bit_branch_priority,split_bit_branch_priority,split_indices,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path,top_k,split_selection_mode,split_random_seed,linear_constraint_matrix_constrs,linear_constraint_matrix_vars,linear_constraint_matrix_nzs,variable_types_continuous,variable_types_integer,variable_types_binary,general_constraints,matrix_coefficient_range,objective_coefficient_range,variable_bound_range,rhs_coefficient_range,linear_constraint_matrix_constrs_presolved,linear_constraint_matrix_vars_presolved,linear_constraint_matrix_nzs_presolved,variable_types_continuous_presolved,variable_types_integer_presolved,variable_types_binary_presolved,general_constraints_presolved,matrix_coefficient_range_presolved,objective_coefficient_range_presolved,variable_bound_range_presolved,rhs_coefficient_range_presolved,optimizer_presolve_removed_rows,optimizer_presolve_removed_columns,optimizer_presolve_removed_steps,optimizer_presolve_time_seconds,optimizer_presolved_rows,optimizer_presolved_columns,optimizer_presolved_nonzeros,optimizer_presolved_variable_types_continuous,optimizer_presolved_variable_types_integer,optimizer_presolved_variable_types_binary,extra_simplex_iterations_after_uncrush,extra_simplex_iterations_dual_to_original,root_relaxation_result,root_relaxation_objective,root_relaxation_iterations,root_relaxation_seconds,explored_nodes,explored_simplex_iterations,explored_time_seconds,mip_final_status,mip_final_runtime_seconds,mip_final_nodes,mip_final_objbound,mip_final_solcnt,relaxed_presolve_removed_rows,relaxed_presolve_removed_columns,relaxed_presolve_removed_steps,relaxed_presolve_time_seconds,relaxed_presolved_rows,relaxed_presolved_columns,relaxed_presolved_nonzeros,relaxed_presolved_variable_types_continuous,relaxed_presolved_variable_types_integer,relaxed_presolved_variable_types_binary,relaxed_extra_simplex_iterations_after_uncrush,relaxed_extra_simplex_iterations_dual_to_original,relaxed_barrier_solved_iterations,relaxed_barrier_solved_seconds,relaxed_solved_iterations,relaxed_solved_seconds,relaxed_optimal_objective,cutting_planes_clique,cutting_planes_cover,cutting_planes_flow_cover,cutting_planes_implied_bound,cutting_planes_mir,cutting_planes_projected_implied_bound,cutting_planes_relax_and_lift,cutting_planes_rlt,cutting_planes_learned,relaxed_barrier_aa_nz,relaxed_barrier_dense_cols,relaxed_barrier_factor_nz,relaxed_barrier_factor_ops,relaxed_barrier_free_vars,relaxed_barrier_threads,cutting_planes_gomory,cutting_planes_network,cutting_planes_strongcg,cutting_planes_zero_half
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[225, 32, 3, 256, 89, 85, 64, 35, 31, 230, 177, 29, 201, 144, 4, 259, 232, 63, 65, 172, 203, 228, 197, 61, 233, 143, 255, 147, 257, 0]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,24.103883,rerun_attempt_runtime,24.103883,377.962926,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_26_ub_0p7_adv_label_2_timeouts_10_10_10_720000/001_adv_label_2_eran_run.log,30,random,42,125197,8765,710880,8132,633,633,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52020,1892,280765,1308,584,584,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4978 ]",73177,6873,,1.98,52020,1892,280765,1308,584,584,50,40,objective,-1.142226e+00,3731,1.57,1,3981,10.01,9,10.01,1.0,-1.142226713515738,0,,,"[(74914, 7393), (7341, 81843)]",0.47,1424,52119,283041,,,,901,29,38,1.01,1097,1.79,-1.144289659e+00,8,16,372,101,139,,78,191,,86220.0,213,2.130e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[259, 56, 233, 144, 115, 89, 37, 63, 257, 31, 29, 120, 30, 117, 116, 203, 87, 5, 148, 176, 33, 232, 28, 196, 91, 118, 199, 60, 8, 226]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,23.920459,rerun_attempt_runtime,23.920459,377.962926,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_26_ub_0p7_adv_label_2_timeouts_10_10_10_720000/002_adv_label_2_eran_run.log,30,random,42,125227,8855,711080,8172,683,683,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52094,1962,281003,1348,614,614,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4967 ]",73133,6893,,2.0,52094,1962,281003,1348,614,614,48,32,objective,-1.142023e+00,3556,1.48,1,3786,10.01,9,10.0,1.0,-1.1420235820615643,0,,,"[(74884, 7433), (7391, 81853)]",0.5,1464,52229,283271,,,,697,14,38,1.07,913,1.6,-1.144289659e+00,12,20,391,101,155,,68,194,,86290.0,213,2.131e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[228, 65, 91, 28, 260, 30, 120, 89, 148, 225, 118, 56, 119, 117, 62, 88, 226, 9, 203, 57, 176, 85, 232, 149, 255, 261, 197, 64, 113, 7]",single_label_rerun,3,4,3,6,CUTOFF,verified,False,False,306.148619,rerun_attempt_runtime,306.148619,377.962926,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_26_ub_0p7_adv_label_2_timeouts_10_10_10_720000/003_adv_label_2_eran_run.log,30,random,42,125257,8951,711363,8228,723,723,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52167,2072,281319,1428,644,644,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4907 ]",73090,6879,,2.0,52167,2072,281319,1428,644,644,56,40,objective,-1.142346e+00,3932,1.67,450,440051,293.83,6,293.83,450.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,7,10,205,71,283,,29,580,,,,,,,,,,1,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.746863,407.708519,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_27_ub_0p7_adv_label_2_timeouts_10_720000/000_adv_label_2_eran_run.log,20,max,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.81,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.2,1,9378,10.01,9,10.01,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.46,1394,52029,282891,,,,756,20,38,0.98,940,1.6,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226]",single_label_rerun,1,2,1,6,CUTOFF,verified,False,False,383.961656,rerun_attempt_runtime,383.961656,407.708519,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_27_ub_0p7_adv_label_2_timeouts_10_720000/001_adv_label_2_eran_run.log,20,max,42,125187,8735,710830,8122,613,613,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52000,1882,280685,1308,574,574,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5042 ]",73187,6853,,2.11,52000,1882,280685,1308,574,574,40,41,objective,-1.142149e+00,3766,1.58,721,599187,371.62,6,371.61,721.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,17,33,289,90,417,,60,855,,,,,,,,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,24.105447,266.474619,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_28_ub_0p7_adv_label_2_timeouts_10_10_720000/000_adv_label_2_eran_run.log,20,max,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.81,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.19,1,9378,10.01,9,10.01,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.84,1394,52029,282891,,,,756,20,38,1.37,940,1.96,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,24.319695,rerun_attempt_runtime,24.319695,266.474619,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_28_ub_0p7_adv_label_2_timeouts_10_10_720000/001_adv_label_2_eran_run.log,20,max,42,125187,8735,710830,8122,613,613,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52000,1882,280685,1308,574,574,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5042 ]",73187,6853,,2.16,52000,1882,280685,1308,574,574,40,41,objective,-1.142149e+00,3766,1.59,1,4016,10.01,9,10.0,1.0,-1.142149053407528,0,,,"[(74914, 7373), (7321, 81833)]",0.48,1414,52089,282991,,,,890,29,41,1.03,1083,1.84,-1.144289659e+00,20,22,385,101,140,,80,191,,82810.0,225,2.027e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226]",single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,218.049477,rerun_attempt_runtime,218.049477,266.474619,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_28_ub_0p7_adv_label_2_timeouts_10_10_720000/002_adv_label_2_eran_run.log,20,max,42,125207,8795,711030,8162,633,633,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52070,1986,277047,1390,596,596,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73137,6809,,1.35,52070,1986,277047,1390,596,596,35,39,objective,-1.143172e+00,3756,1.58,129,237858,206.53,6,206.52,129.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,1,5,228,81,390,,42,946,1,,,,,,,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.767287,281.518946,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_29_ub_0p7_adv_label_2_timeouts_10_10_10_720000/000_adv_label_2_eran_run.log,20,max,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.91,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.21,1,9378,10.01,9,10.0,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.46,1394,52029,282891,,,,756,20,38,0.99,940,1.59,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,24.26491,rerun_attempt_runtime,24.26491,281.518946,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_29_ub_0p7_adv_label_2_timeouts_10_10_10_720000/001_adv_label_2_eran_run.log,20,max,42,125187,8735,710830,8122,613,613,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52000,1882,280685,1308,574,574,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5042 ]",73187,6853,,2.14,52000,1882,280685,1308,574,574,40,41,objective,-1.142149e+00,3766,1.6,1,4016,10.01,9,10.01,1.0,-1.142149053407528,0,,,"[(74914, 7373), (7321, 81833)]",0.48,1414,52089,282991,,,,890,29,41,1.12,1083,1.9,-1.144289659e+00,20,22,385,101,140,,80,191,,82810.0,225,2.027e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,23.600484,rerun_attempt_runtime,23.600484,281.518946,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_29_ub_0p7_adv_label_2_timeouts_10_10_10_720000/002_adv_label_2_eran_run.log,20,max,42,125207,8795,711030,8162,633,633,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52070,1986,277047,1390,596,596,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73137,6809,,1.33,52070,1986,277047,1390,596,596,35,39,objective,-1.143172e+00,3756,1.59,1,5412,10.01,9,10.01,1.0,-0.9841141088022924,0,,,"[(74854, 7373), (7341, 81813)]",0.48,1454,52189,283251,,,,725,10,44,1.24,951,1.92,-1.144289659e+00,1,,41,32,6,,15,59,,86310.0,213,2.131e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226]",single_label_rerun,3,4,3,6,CUTOFF,verified,False,False,209.886265,rerun_attempt_runtime,209.886265,281.518946,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_29_ub_0p7_adv_label_2_timeouts_10_10_10_720000/003_adv_label_2_eran_run.log,20,max,42,125227,8895,711450,8242,653,653,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52084,2082,281160,1468,614,614,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73143,6813,,1.83,52084,2082,281160,1468,614,614,94,38,objective,-1.142803e+00,4043,1.7,251,268384,197.76,6,197.76,251.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,1,2,167,71,283,,53,826,,,,,,,,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.80083,430.023649,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_30_ub_0p7_adv_label_2_timeouts_10_720000/000_adv_label_2_eran_run.log,10,max,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.85,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.17,1,9378,10.01,9,10.0,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.45,1394,52029,282891,,,,756,20,38,1.03,940,1.63,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228]",single_label_rerun,1,2,1,6,CUTOFF,verified,False,False,406.222819,rerun_attempt_runtime,406.222819,430.023649,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_30_ub_0p7_adv_label_2_timeouts_10_720000/001_adv_label_2_eran_run.log,10,max,42,125177,8705,710780,8112,593,593,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51984,1872,280598,1308,564,564,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5073 ]",73193,6833,,2.08,51984,1872,280598,1308,564,564,58,44,objective,-1.142374e+00,3942,1.61,661,579652,393.41,6,393.4,661.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,7,18,368,91,500,,69,1157,,,,,,,,,,,1
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.7342,237.036073,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_31_ub_0p7_adv_label_2_timeouts_10_10_720000/000_adv_label_2_eran_run.log,10,max,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.83,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.17,1,9378,10.01,9,10.01,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.46,1394,52029,282891,,,,756,20,38,0.99,940,1.58,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,23.939323,rerun_attempt_runtime,23.939323,237.036073,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_31_ub_0p7_adv_label_2_timeouts_10_10_720000/001_adv_label_2_eran_run.log,10,max,42,125177,8705,710780,8112,593,593,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51984,1872,280598,1308,564,564,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5073 ]",73193,6833,,2.08,51984,1872,280598,1308,564,564,58,44,objective,-1.142374e+00,3942,1.64,1,4187,10.01,9,10.01,1.0,-1.1423743437592613,0,,,"[(74914, 7353), (7301, 81823)]",0.46,1404,52059,282941,,,,711,14,37,0.97,893,1.5,-1.144289659e+00,10,13,363,101,131,,85,206,,82800.0,225,2.027e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,3,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228]",single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,189.36255,rerun_attempt_runtime,189.36255,237.036073,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_31_ub_0p7_adv_label_2_timeouts_10_10_720000/002_adv_label_2_eran_run.log,10,max,42,125187,8735,710880,8132,603,603,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52013,1922,280561,1348,574,574,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73174,6813,,2.01,52013,1922,280561,1348,574,574,17021,79,objective,-1.142777e+00,21009,3.84,183,240567,176.71,6,176.7,183.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,2,6,270,101,419,,47,923,1,,,,,,,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.819096,287.179976,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_32_ub_0p7_adv_label_2_timeouts_10_10_10_720000/000_adv_label_2_eran_run.log,10,max,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.9,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.22,1,9378,10.01,9,10.0,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.47,1394,52029,282891,,,,756,20,38,1.0,940,1.65,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,24.027129,rerun_attempt_runtime,24.027129,287.179976,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_32_ub_0p7_adv_label_2_timeouts_10_10_10_720000/001_adv_label_2_eran_run.log,10,max,42,125177,8705,710780,8112,593,593,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51984,1872,280598,1308,564,564,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5073 ]",73193,6833,,2.08,51984,1872,280598,1308,564,564,58,44,objective,-1.142374e+00,3942,1.62,1,4187,10.06,9,10.05,1.0,-1.1423743437592613,0,,,"[(74914, 7353), (7301, 81823)]",0.48,1404,52059,282941,,,,711,14,37,1.0,893,1.56,-1.144289659e+00,10,13,363,101,131,,85,206,,82800.0,225,2.027e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,3,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,24.194518,rerun_attempt_runtime,24.194518,287.179976,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_32_ub_0p7_adv_label_2_timeouts_10_10_10_720000/002_adv_label_2_eran_run.log,10,max,42,125187,8735,710880,8132,603,603,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52013,1922,280561,1348,574,574,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73174,6813,,2.01,52013,1922,280561,1348,574,574,17021,79,objective,-1.142777e+00,21009,3.9,1,21280,10.17,9,10.17,1.0,-1.1427776778472154,0,,,"[(74884, 7353), (7311, 81813)]",0.46,1424,52109,283071,,,,897,41,35,0.9,1137,1.73,-1.144289659e+00,,,,,,,,,,86250.0,213,2.130e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228]",single_label_rerun,3,4,3,6,CUTOFF,verified,False,False,215.139233,rerun_attempt_runtime,215.139233,287.179976,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_32_ub_0p7_adv_label_2_timeouts_10_10_10_720000/003_adv_label_2_eran_run.log,10,max,42,125197,8785,711090,8172,613,613,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52022,1972,280767,1388,584,584,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73175,6813,,1.85,52022,1972,280767,1388,584,584,22,41,objective,-1.142777e+00,4001,1.75,177,233207,203.05,6,203.05,177.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,1,1,143,46,225,,28,631,,,,,,,,,,,
